date,channel,channel_type,campaign,campaign_objective,adgroup,ad_name,impressions,clicks,spend_krw,signups,purchases_ch,revenue_krw_ch,clicks_af,installs,purchases_af,revenue_krw_af,creative_type,category,season,ab_flag,version,is_test,exclude_from_insight,roas,cpi_krw,ctr,cvr,cpc_krw,cpm_krw
2025-02-14,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,26326,954,134837,116,61,2692482,821,94,54,2400438,VID,할인쿠폰,겨울,A,v1,False,False,17.80251711325513,1434.436170197506,0.03623793967940302,0.09853249475880657,141.33857442333192,5121.8187343308855
2025-02-14,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,26718,1041,159709,94,33,1832864,937,85,29,1625597,IMG,할인쿠폰,겨울,B,v1,False,False,10.178493384843621,1878.9294117426007,0.0389624971929022,0.08165225744468621,153.4188280498046,5977.580657234599
2025-02-14,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,30488,1055,138099,103,48,3033379,1026,74,38,2804941,CRS,특가,겨울,N,v1,False,False,20.311088422073873,1866.2027026774836,0.03460377853581623,0.07014218009472024,130.89952606622663,4529.618210443305
2025-02-14,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,58643,1768,372324,121,56,2856378,1545,86,48,2502793,VID,적립혜택,겨울,A,v1,False,False,6.72208345419579,4329.348837158961,0.03014852582575874,0.04864253393662407,210.59049773743746,6348.993059700111
2025-02-14,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,46004,1368,282772,90,36,1959774,1168,64,27,1540227,IMG,적립혜택,겨울,B,v1,False,False,5.446886537563813,4418.312499930964,0.02973654464829081,0.046783625730959955,206.704678362422,6146.682897139246
2025-02-14,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,38985,1241,193527,125,63,3214283,1136,109,50,2535163,CRS,할인쿠폰,겨울,N,v1,False,False,13.099789693427724,1775.4770642038945,0.03183275618827673,0.08783239323119434,155.94439967755363,4964.140053866745
2025-02-14,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,48170,1428,226874,133,50,3317060,1320,118,38,2479887,VID,적립혜택,겨울,A,v1,False,False,10.930679584262583,1922.6610169328587,0.02964500726593254,0.08263305322123064,158.87535013994477,4709.860909279537
2025-02-14,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,46983,1496,285900,127,56,4335515,1425,103,39,3553250,IMG,적립혜택,겨울,B,v1,False,False,12.428296607205274,2775.728155312857,0.031841304301555205,0.06885026737963312,191.10962566832146,6085.179745865397
2025-02-14,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,65057,1929,298079,215,95,4801240,1704,152,71,4023011,CRS,할인쿠폰,겨울,N,v1,False,False,13.496458992414718,1961.0460526186775,0.02965092149960758,0.07879730430270669,154.52514256083228,4581.812871789283
2025-02-14,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,44791,604,164282,41,8,468917,574,35,6,389221,VID,플러스멤버십,겨울,A,v1,False,False,2.3692248694318163,4693.771428437321,0.01348485186756238,0.05794701986745373,271.99006622471524,3667.7457524948395
2025-02-14,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,51608,706,248951,39,8,365827,625,31,5,296373,IMG,적립혜택,겨울,B,v1,False,False,1.1904872846463714,8030.677419095785,0.013680049604712183,0.04390934844186415,352.621813030662,4823.8838939698335
2025-02-14,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,34282,571,172190,51,14,807878,522,41,12,635608,CRS,플러스멤버십,겨울,N,v1,False,False,3.691317730414056,4199.756097458543,0.016655971063531397,0.0718038528895415,301.5586690012232,5022.752464850213
2025-02-14,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,35141,792,165173,65,19,914686,687,46,14,744150,VID,플러스멤버십,겨울,A,v1,False,False,4.505276286075785,3590.7173912262892,0.022537776386556373,0.05808080808073475,208.55176767650437,4700.293104920045
2025-02-14,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,40597,632,139824,44,11,515443,567,34,7,390902,IMG,할인쿠폰,겨울,B,v1,False,False,2.7956717015676653,4112.470588114339,0.015567652782224906,0.053797468354345256,221.24050632876387,3444.195383895277
2025-02-14,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,50181,954,214203,66,19,778455,872,56,15,669375,CRS,특가,겨울,N,v1,False,False,3.1249562331059644,3825.053571360267,0.019011179530100657,0.05870020964354434,224.53144654064513,4268.607640341877
2025-02-14,meta,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,13356,385,47114,16,6,479588,374,11,5,347226,IMG,배송혜택,겨울,A,v1,False,False,7.369911279025187,4283.090908701537,0.028825995807125724,0.02857142857135436,122.37402597370813,3527.553159628367
2025-02-14,meta,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,11303,231,55874,14,5,386853,201,9,4,308669,VID,적립혜택,겨울,B,v1,False,False,5.524376275190509,6208.22222153242,0.020437052110057467,0.0389610389608703,241.8787878777408,4943.289392196324
2025-02-14,meta,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,10587,294,52152,18,6,358268,249,12,4,290886,CRS,신상품,겨울,N,v1,False,False,5.577657616198697,4345.999999637834,0.02776990648908777,0.040816326530473415,177.38775510143745,4926.041371492875
2025-02-14,meta,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,18653,513,80407,35,12,708788,463,30,10,522077,IMG,배송혜택,겨울,A,v1,False,False,6.492929720049168,2680.233333243992,0.027502278453866536,0.058479532163628695,156.7387914226964,4310.673886237908
2025-02-14,meta,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16098,312,73547,14,8,689905,291,11,5,588544,VID,적립혜택,겨울,B,v1,False,False,8.002284253606428,6686.090908483083,0.019381289601191492,0.035256410256297256,235.72756410180858,4568.704186855226
2025-02-14,meta,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,22482,378,86210,26,12,953561,355,23,9,796849,CRS,신상품,겨울,N,v1,False,False,9.24311564783657,3748.2608694022497,0.016813450760607737,0.06084656084639988,228.06878306817973,3834.623254158712
2025-02-14,naver,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,11326,1720,93866,379,142,8864129,1629,270,96,7113115,TXT,플러스멤버십,겨울,A,v1,False,False,75.77946221208876,347.65185185056424,0.15186297015714711,0.15697674418595525,54.57325581392176,8287.656719052773
2025-02-14,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,16057,1395,152597,253,68,4827381,1290,177,51,4426295,TXT,할인쿠폰,겨울,A,v1,False,False,29.006435251020473,862.1299434979542,0.08687799713520042,0.12688172043001658,109.38853046587141,9503.456436444572
2025-02-14,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,15459,1198,123993,209,93,4798492,1102,175,81,4417666,TXT,플러스멤버십,겨울,B,v1,False,False,35.62834998749901,708.5314285673799,0.0774953101752974,0.146076794657641,103.49999999991361,8020.7646031432805
2025-02-14,naver,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,6989,368,58492,43,38,3231070,349,32,28,2711149,IMG,배송혜택,겨울,A,v1,False,False,46.35076591670577,1827.8749999428792,0.05265417083988372,0.08695652173889415,158.94565217348114,8369.151523821953
2025-02-14,naver,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4254,228,28188,16,14,1318124,210,13,10,1067653,VID,적립혜택,겨울,B,v1,False,False,37.87615297289492,2168.3076921408992,0.05359661495062209,0.05701754385939905,123.63157894682618,6626.234132579542
2025-02-14,naver,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,6741,471,44411,46,36,3245887,403,39,26,2663530,CRS,신상품,겨울,N,v1,False,False,59.97455585327825,1138.7435897143912,0.06987093902980716,0.08280254777052484,94.29087048812252,6588.1916629570405
2025-02-14,naver,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,7742,501,67304,61,46,4332739,444,50,41,3460746,IMG,배송혜택,겨울,A,v1,False,False,51.41961844763979,1346.0799999730784,0.0647119607336522,0.0998003992013976,134.3393213570173,8693.360888658137
2025-02-14,naver,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,7515,308,59898,27,22,1677751,274,20,18,1499863,VID,적립혜택,겨울,B,v1,False,False,25.04028515142367,2994.899999850255,0.04098469727211697,0.06493506493485411,194.47402597339456,7970.459081835266
2025-02-14,naver,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,6693,324,50963,26,22,1703024,279,21,15,1248046,CRS,신상품,겨울,N,v1,False,False,24.489256911876765,2426.8095236939616,0.048408785298065374,0.06481481481461478,157.29320987605774,7614.373225757116
2025-02-15,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,33497,1168,199153,107,47,2465721,1122,76,39,1791861,VID,플러스멤버십,겨울,A,v1,False,False,8.997409027230276,2620.4342104918364,0.034868794220376906,0.06506849315062922,170.50770547930608,5945.398095351646
2025-02-15,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,29860,1015,159090,131,45,1986953,963,107,39,1643591,IMG,플러스멤버십,겨울,B,v1,False,False,10.331202464014016,1486.8224298926464,0.033991962491626455,0.1054187192117188,156.73891625600322,5327.863362357491
2025-02-15,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,34888,758,222804,66,23,1151114,657,59,17,992779,CRS,플러스멤버십,겨울,N,v1,False,False,4.455840110590454,3776.338982986842,0.021726668195367414,0.077836411609396,293.9366754613537,6386.264618206651
2025-02-15,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,52577,1813,284146,244,119,7057092,1772,195,103,6356660,IMG,적립혜택,겨울,N,v2,False,False,22.37110499531923,1457.158974351502,0.034482758620689,0.10755653612790537,156.72697186974256,5404.378340338829
2025-02-15,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,31046,901,177146,100,30,1358301,877,75,24,1229648,VID,플러스멤버십,겨울,A,v1,False,False,6.9414381357749715,2361.946666635174,0.02902145203890907,0.08324084350712183,196.61043285216803,5705.920247374679
2025-02-15,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,48609,1645,229008,177,67,3091231,1497,141,45,2612479,IMG,플러스멤버십,겨울,B,v1,False,False,11.407806714175875,1624.1702127544386,0.03384146968668284,0.0857142857142336,139.21458966556887,4711.226316114203
2025-02-15,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,28902,768,132944,81,24,1527038,707,59,18,1406495,CRS,플러스멤버십,겨울,N,v1,False,False,10.579604946443537,2253.288135555029,0.02657255553248818,0.07682291666656664,173.10416666644127,4599.820081655089
2025-02-15,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,31324,1014,187826,95,32,2209139,965,77,28,1925895,IMG,적립혜택,겨울,N,v2,False,False,10.253612385931605,2439.298701267022,0.0323713446558539,0.07593688362911644,185.23274161717433,5996.232920444197
2025-02-15,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,27517,1000,147332,125,78,3885530,898,102,54,3277808,VID,할인쿠폰,겨울,A,v1,False,False,22.24776694811703,1444.4313725348584,0.03634117091252548,0.101999999999898,147.33199999985266,5354.217392884205
2025-02-15,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,21972,884,130043,93,65,3028376,815,66,44,2811566,IMG,할인쿠폰,겨울,B,v1,False,False,21.620279446029222,1970.348484818631,0.04023302384853267,0.07466063348407843,147.10746606318202,5918.578190423907
2025-02-15,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,22369,659,124751,84,56,2796558,607,65,49,2312164,CRS,특가,겨울,N,v1,False,False,18.534232190523372,1919.246153816627,0.029460413965754863,0.0986342943852828,189.3034901362833,5576.959184585561
2025-02-15,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,43276,1341,266933,104,72,4162140,1149,74,57,3143687,VID,적립혜택,겨울,A,v1,False,False,11.777063907422418,3607.2027026539567,0.03098715223218341,0.05518269947796034,199.05518269932958,6168.153248913805
2025-02-15,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,47536,947,214803,87,50,3231690,881,76,36,2776415,IMG,적립혜택,겨울,B,v1,False,False,12.925401414319108,2826.355263120706,0.019921743520699683,0.08025343189009478,226.82470960905297,4518.74368899351
2025-02-15,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,32723,696,163953,62,29,1589070,603,53,23,1180739,CRS,할인쿠폰,겨울,N,v1,False,False,7.201691948302214,3093.4528301303126,0.02126944351067991,0.07614942528724691,235.56465517207533,5010.329126302448
2025-02-15,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,39306,1250,204068,119,53,2581565,1083,99,36,1878306,VID,적립혜택,겨울,A,v1,False,False,9.204314248191734,2061.2929292721083,0.03180176054546299,0.07919999999993664,163.2543999998694,5191.777336793233
2025-02-15,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,34019,621,219818,62,28,1466326,585,50,24,1094920,IMG,적립혜택,겨울,B,v1,False,False,4.981029760984065,4396.359999912073,0.01825450483553255,0.0805152979064726,353.9742351040999,6461.624386372132
2025-02-15,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,50551,1069,302258,69,43,2251133,921,53,29,1740638,CRS,할인쿠폰,겨울,N,v1,False,False,5.758782232397469,5702.981131967868,0.02114696049534092,0.04957904583718468,282.74836295576915,5979.268461553561
2025-02-15,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,25774,463,122318,29,10,417424,443,23,7,379709,VID,플러스멤버십,겨울,A,v1,False,False,3.1042773753658244,5318.173912812254,0.017963839528206023,0.04967602591781928,264.18574513981815,4745.790331341478
2025-02-15,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,23863,395,85472,20,4,160685,366,15,3,138834,IMG,적립혜택,겨울,B,v1,False,False,1.6243214152002805,5698.133332953458,0.016552822360976552,0.03797468354420766,216.38481012603447,3581.7793236389566
2025-02-15,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,36079,573,144144,42,16,641727,542,34,11,567853,CRS,플러스멤버십,겨울,N,v1,False,False,3.9394841269841,4239.529411640015,0.01588181490617767,0.05933682373462594,251.56020942364475,3995.2326838325903
2025-02-15,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,VID_플러스멤버십_겨울_A_v1,27033,586,124523,53,13,619975,510,43,11,472814,VID,플러스멤버십,겨울,A,v1,False,False,3.7970013571789645,2895.8837208628865,0.021677209336735778,0.07337883959031846,212.4965870303541,4606.33300040674
2025-02-15,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,IMG_할인쿠폰_겨울_B_v1,24289,433,102058,30,10,472457,415,26,8,385858,IMG,할인쿠폰,겨울,B,v1,False,False,3.7807717180426446,3925.307692156719,0.017826999876486564,0.060046189376304744,235.69976905257346,4201.819753797842
2025-02-15,meta,외부,META_CMP_02_룩얼라이크,룩얼라이크,유사타겟,CRS_특가_겨울_v1,36284,806,145271,69,30,1212561,738,54,22,950249,CRS,특가,겨울,N,v1,False,False,6.541216072030849,2690.2037036538854,0.022213647888876028,0.06699751861033872,180.23697270449102,4003.720648219491
2025-02-15,meta,외부,META_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,8241,223,31217,13,8,546063,217,11,6,414788,IMG,배송혜택,겨울,A,v1,False,False,13.287247333183416,2837.909090651099,0.027059822837031056,0.04932735425986849,139.98654708457406,3788.0111636932666
2025-02-15,meta,외부,META_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,7889,175,26620,10,6,414008,151,7,4,374773,VID,적립혜택,겨울,B,v1,False,False,14.078625093913821,3802.8571423138774,0.022182786157938623,0.039999999999771434,152.1142857134165,3374.3186715675783
2025-02-15,meta,외부,META_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,7281,149,26261,6,3,175134,142,4,2,151672,CRS,신상품,겨울,N,v1,False,False,5.775560717413435,6565.249998358688,0.020464221947531867,0.02684563758371245,176.24832214646815,3606.7847823096267
2025-02-15,meta,외부,META_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,13543,250,60957,16,12,1030159,229,12,10,947311,IMG,배송혜택,겨울,A,v1,False,False,15.540643404366758,5079.7499995766875,0.018459720889018795,0.047999999999808,243.8279999990247,4500.996824927674
2025-02-15,meta,외부,META_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,16862,451,83010,19,11,706355,431,13,8,609843,VID,적립혜택,겨울,B,v1,False,False,7.346620889049423,6385.384614893432,0.02674653066065551,0.028824833702818572,184.05764966699766,4922.9035701574585
2025-02-15,meta,외부,META_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,13516,259,53108,12,6,517243,253,10,5,392690,CRS,신상품,겨울,N,v1,False,False,7.394177901634267,5310.79999946892,0.019162474104763304,0.03861003860988954,205.05019304940137,3929.269014501041
2025-02-15,naver,자체,NVR_CMP_01_브랜드KW,브랜드KW,논타겟,TXT_플러스멤버십_겨울_A_v1,6205,615,50268,123,77,4732317,587,107,56,3485464,TXT,플러스멤버십,겨울,A,v1,False,False,69.33763030158214,469.7943925189739,0.09911361804994373,0.1739837398371155,81.73658536572076,8101.208702657839
2025-02-15,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_할인쿠폰_겨울_A_v1,11346,1111,91821,163,81,5822426,997,130,68,5312316,TXT,할인쿠폰,겨울,A,v1,False,False,57.855131179141395,706.3153846099515,0.09791997179621911,0.1170117011700117,82.64716471639726,8092.808038074379
2025-02-15,naver,자체,NVR_CMP_02_일반KW,일반KW,논타겟,TXT_플러스멤버십_겨울_B_v1,9811,684,73177,103,58,4485856,652,78,49,4079044,TXT,플러스멤버십,겨울,B,v1,False,False,55.742159421675446,938.1666666546388,0.06971766384669557,0.11403508771913153,106.98391812849856,7458.668841095968
2025-02-15,naver,자체,NVR_CMP_03_재구매,재구매,VIP,IMG_배송혜택_겨울_A_v1,4379,324,33077,26,23,2068458,311,20,20,1747590,IMG,배송혜택,겨울,A,v1,False,False,52.83399340931606,1653.8499999173075,0.07398949531854898,0.06172839506153788,102.08950617252442,7553.551039048286
2025-02-15,naver,자체,NVR_CMP_03_재구매,재구매,VIP,VID_적립혜택_겨울_B_v1,4056,303,26784,24,20,1457440,271,18,15,1327340,VID,적립혜택,겨울,B,v1,False,False,49.55719832735777,1487.9999999173333,0.0747041420118159,0.05940594059386335,88.39603960366867,6603.55029585636
2025-02-15,naver,자체,NVR_CMP_03_재구매,재구매,VIP,CRS_신상품_겨울_v1,4226,310,39716,37,32,2343653,277,32,25,1846447,CRS,신상품,겨울,N,v1,False,False,46.491262967065005,1241.124999961215,0.07335541883576115,0.10322580645127992,128.1161290318448,9398.012304777709
2025-02-15,naver,자체,NVR_CMP_03_재구매,재구매,윈백,IMG_배송혜택_겨울_A_v1,8531,521,65438,60,47,5004544,459,47,42,3746946,IMG,배송혜택,겨울,A,v1,False,False,57.25948225801435,1392.2978723108022,0.061071386707295616,0.09021113243744681,125.60076775407754,7670.613058257218
2025-02-15,naver,자체,NVR_CMP_03_재구매,재구매,윈백,VID_적립혜택_겨울_B_v1,6215,411,59411,33,30,3298128,364,30,26,2825307,VID,적립혜택,겨울,B,v1,False,False,47.5552843749466,1980.3666666006545,0.06613032984713337,0.07299270072974941,144.55231143517142,9559.292035396691
2025-02-15,naver,자체,NVR_CMP_03_재구매,재구매,윈백,CRS_신상품_겨울_v1,7088,351,65715,42,48,3960157,312,32,40,2897748,CRS,신상품,겨울,N,v1,False,False,44.09568591645676,2053.5937499358256,0.04952031602708105,0.09116809116783144,187.22222222168884,9271.303611736841
2025-02-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,VID_플러스멤버십_겨울_A_v1,42897,981,261445,95,32,2006989,836,77,26,1496443,VID,플러스멤버십,겨울,A,v1,False,False,5.723739218573675,3395.3896103455145,0.022868732079165843,0.07849133537198931,266.508664627659,6094.71524815241
2025-02-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_플러스멤버십_겨울_B_v1,52143,1710,334938,157,32,1732157,1575,113,28,1349313,IMG,플러스멤버십,겨울,B,v1,False,False,4.028545581570309,2964.053097318902,0.03279443070018923,0.06608187134499059,195.87017543848194,6423.45089465496
2025-02-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,CRS_플러스멤버십_겨울_v1,32746,826,213924,83,27,1509462,799,72,19,1354394,CRS,플러스멤버십,겨울,N,v1,False,False,6.331192386081009,2971.1666666254005,0.02522445489525361,0.08716707021781214,258.9878934621562,6532.828437060815
2025-02-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,논타겟,IMG_적립혜택_겨울_v2,44974,1369,202695,159,46,2230954,1278,139,31,1854140,IMG,적립혜택,겨울,N,v2,False,False,9.147438269320856,1458.2374100614516,0.03043980966780739,0.1015339663987571,148.06062819565517,4506.937341575032
2025-02-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,VID_플러스멤버십_겨울_A_v1,48591,1637,301497,159,41,2314719,1514,125,30,1758128,VID,플러스멤버십,겨울,A,v1,False,False,5.831328338258737,2411.9759999807043,0.03368936634356087,0.07635919364686844,184.17654245559916,6204.791010680862
2025-02-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_플러스멤버십_겨울_B_v1,40458,853,259104,108,21,1364743,802,94,18,1249845,IMG,플러스멤버십,겨울,B,v1,False,False,4.823719433123361,2756.42553188557,0.021083592861732635,0.11019929660010527,303.7561547475923,6404.2710959512
2025-02-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,CRS_플러스멤버십_겨울_v1,30431,1051,158499,133,39,1764938,896,97,33,1336795,CRS,플러스멤버십,겨울,N,v1,False,False,8.434091066820558,1634.010309261505,0.03453714961716557,0.09229305423397498,150.80780209310103,5208.471624330281
2025-02-16,google,외부,GGL_CMP_01_플러스가입,플러스가입,유사타겟,IMG_적립혜택_겨울_v2,32043,780,163533,100,34,1608120,665,76,30,1391639,IMG,적립혜택,겨울,N,v2,False,False,8.509835935254607,2151.7499999716874,0.02434229004774758,0.09743589743577252,209.65769230742353,5103.548356895262
2025-02-16,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,VID_할인쿠폰_겨울_A_v1,19157,838,116450,92,44,2041081,820,82,31,1554496,VID,할인쿠폰,겨울,A,v1,False,False,13.34904250751384,1420.1219512021935,0.04374380122148334,0.09785202863950138,138.96181384231627,6078.717962102308
2025-02-16,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,IMG_할인쿠폰_겨울_B_v1,26568,846,125911,106,38,2425283,785,78,31,2182144,IMG,할인쿠폰,겨울,B,v1,False,False,17.33084480307505,1614.2435897228943,0.03184281842818308,0.09219858156017471,148.83096926696356,4739.197530864019
2025-02-16,google,외부,GGL_CMP_02_리타겟팅,리타겟팅,리마케팅,CRS_특가_겨울_v1,28968,918,173289,126,51,3496784,858,94,37,2641767,CRS,특가,겨울,N,v1,False,False,15.244862628326004,1843.4999999803883,0.031690140845069326,0.1023965141611085,188.76797385600352,5982.083678541633
2025-02-16,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,VID_적립혜택_겨울_A_v1,44713,1299,240284,130,41,2632074,1206,91,31,2156913,VID,적립혜택,겨울,A,v1,False,False,8.976515290239846,2640.4835164545,0.029051953570549304,0.07005388760579673,184.97613548869518,5373.918099881346
2025-02-16,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,IMG_적립혜택_겨울_B_v1,46038,1423,286794,149,48,2652277,1288,120,42,2171164,IMG,적립혜택,겨울,B,v1,False,False,7.570465211963962,2389.9499999800837,0.03090924888135821,0.08432888264224572,201.5418130708352,6229.506060210995
2025-02-16,google,외부,GGL_CMP_03_첫구매,첫구매,논타겟,CRS_할인쿠폰_겨울_v1,31143,567,203908,37,11,734423,540,26,8,553213,CRS,할인쿠폰,겨울,N,v1,False,False,2.7130519646114784,7842.615384313745,0.018206338503033805,0.04585537918863165,359.6261022921347,6547.474552868814
2025-02-16,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,VID_적립혜택_겨울_A_v1,50000,1160,230854,103,31,1593965,1083,93,27,1222052,VID,적립혜택,겨울,A,v1,False,False,5.29361414573711,2482.3010752421255,0.023199999999999537,0.08017241379303433,199.0120689653457,4617.079999999908
2025-02-16,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,IMG_적립혜택_겨울_B_v1,52702,1458,305180,106,31,2305955,1365,93,24,2002871,IMG,적립혜택,겨울,B,v1,False,False,6.562916967035826,3281.505376308801,0.027664984251071542,0.06378600823040893,209.314128943615,5790.6720807558395
2025-02-16,google,외부,GGL_CMP_03_첫구매,첫구매,유사타겟,CRS_할인쿠폰_겨울_v1,35362,1074,216223,95,33,2349632,931,70,29,1798655,CRS,할인쿠폰,겨울,N,v1,False,False,8.318518381485744,3088.8999999558728,0.03037158531757168,0.06517690875226706,201.32495344487774,6114.558000112943
2025-02-16,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,VID_플러스멤버십_겨울_A_v1,35107,450,174125,39,8,407616,426,29,7,323109,VID,플러스멤버십,겨울,A,v1,False,False,1.8556152189518917,6004.310344620541,0.012817956532884816,0.06444444444430124,386.9444444435846,4959.837069530153
2025-02-16,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,IMG_적립혜택_겨울_B_v1,40768,802,175751,63,15,781582,771,46,13,629217,IMG,적립혜택,겨울,B,v1,False,False,3.5801617060500166,3820.6739129604202,0.019672291993720083,0.057356608478731474,219.14089775533773,4311.003728414337
2025-02-16,meta,외부,META_CMP_01_신규유저,신규유저,논타겟,CRS_플러스멤버십_겨울_v1,29175,563,128315,51,9,462949,544,38,7,410161,CRS,플러스멤버십,겨울,N,v1,False,False,3.1965163854576377,3376.710526226929,0.01929734361610902,0.06749555950254442,227.91296625181545,4398.114824335753
